instanceId;projectId;testScenarioId;dueScenarioId;voltScenarioId;dueDateDays;needsVolt;GasAmount;Pulldown;EE_32;EE_25;EE_16;Perf_25;Perf_43;Perf_38;Perf_32;Perf_16;Perf_10;FreezingC;TemperatureRise;CU_10;CU_25;CU_32
10_1_3;P39;10;1;3;52;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
10_1_3;P40;10;1;3;57;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
10_1_3;P41;10;1;3;43;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
10_1_3;P42;10;1;3;47;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
10_1_3;P43;10;1;3;51;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
10_1_3;P44;10;1;3;55;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
10_1_3;P45;10;1;3;44;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
10_1_3;P46;10;1;3;48;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
10_1_3;P47;10;1;3;53;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
10_1_3;P48;10;1;3;56;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
10_1_3;P49;10;1;3;46;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
10_1_3;P50;10;1;3;57;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_1;P1;1;2;1;30;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_1;P2;1;2;1;31;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_1;P3;1;2;1;32;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_1;P4;1;2;1;33;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P5;1;2;1;33;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
1_2_1;P6;1;2;1;34;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_1;P7;1;2;1;35;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
1_2_1;P8;1;2;1;36;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_1;P9;1;2;1;36;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
1_2_1;P10;1;2;1;37;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
1_2_1;P11;1;2;1;38;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_1;P12;1;2;1;39;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P13;1;2;1;40;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_1;P14;1;2;1;40;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P15;1;2;1;41;1;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
1_2_1;P16;1;2;1;42;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
1_2_1;P17;1;2;1;43;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_1;P18;1;2;1;43;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_1;P19;1;2;1;44;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_1;P20;1;2;1;45;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P21;1;2;1;46;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_1;P22;1;2;1;46;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
1_2_1;P23;1;2;1;47;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
1_2_1;P24;1;2;1;48;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_1;P25;1;2;1;49;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
1_2_1;P26;1;2;1;50;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P27;1;2;1;50;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
1_2_1;P28;1;2;1;51;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_1;P29;1;2;1;52;1;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
1_2_1;P30;1;2;1;53;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_1;P31;1;2;1;53;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P32;1;2;1;54;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
1_2_1;P33;1;2;1;55;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
1_2_1;P34;1;2;1;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
1_2_1;P35;1;2;1;56;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
1_2_1;P36;1;2;1;57;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P37;1;2;1;58;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
1_2_1;P38;1;2;1;59;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_1;P39;1;2;1;60;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1
1_2_1;P40;1;2;1;60;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P41;1;2;1;61;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
1_2_1;P42;1;2;1;62;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
1_2_1;P43;1;2;1;63;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_1;P44;1;2;1;63;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_1;P45;1;2;1;64;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_1;P46;1;2;1;65;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_1;P47;1;2;1;66;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_1;P48;1;2;1;66;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
1_2_1;P49;1;2;1;67;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_1;P50;1;2;1;69;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
1_2_2;P1;1;2;2;30;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_2;P2;1;2;2;31;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_2;P3;1;2;2;32;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_2;P4;1;2;2;33;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P5;1;2;2;33;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
1_2_2;P6;1;2;2;34;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_2;P7;1;2;2;35;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
1_2_2;P8;1;2;2;36;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_2;P9;1;2;2;36;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
1_2_2;P10;1;2;2;37;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
1_2_2;P11;1;2;2;38;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_2;P12;1;2;2;39;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P13;1;2;2;40;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_2;P14;1;2;2;40;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P15;1;2;2;41;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
1_2_2;P16;1;2;2;42;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
1_2_2;P17;1;2;2;43;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_2;P18;1;2;2;43;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_2;P19;1;2;2;44;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_2;P20;1;2;2;45;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P21;1;2;2;46;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_2;P22;1;2;2;46;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
1_2_2;P23;1;2;2;47;1;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
1_2_2;P24;1;2;2;48;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_2;P25;1;2;2;49;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
1_2_2;P26;1;2;2;50;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P27;1;2;2;50;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
1_2_2;P28;1;2;2;51;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_2;P29;1;2;2;52;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
1_2_2;P30;1;2;2;53;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_2;P31;1;2;2;53;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P32;1;2;2;54;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
1_2_2;P33;1;2;2;55;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
1_2_2;P34;1;2;2;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
1_2_2;P35;1;2;2;56;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
1_2_2;P36;1;2;2;57;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P37;1;2;2;58;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
1_2_2;P38;1;2;2;59;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_2;P39;1;2;2;60;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1
1_2_2;P40;1;2;2;60;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P41;1;2;2;61;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
1_2_2;P42;1;2;2;62;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
1_2_2;P43;1;2;2;63;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_2;P44;1;2;2;63;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_2;P45;1;2;2;64;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_2;P46;1;2;2;65;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_2;P47;1;2;2;66;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_2;P48;1;2;2;66;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
1_2_2;P49;1;2;2;67;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_2;P50;1;2;2;69;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
1_2_3;P1;1;2;3;30;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_3;P2;1;2;3;31;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_3;P3;1;2;3;32;1;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_3;P4;1;2;3;33;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P5;1;2;3;33;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
1_2_3;P6;1;2;3;34;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_3;P7;1;2;3;35;1;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
1_2_3;P8;1;2;3;36;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_3;P9;1;2;3;36;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
1_2_3;P10;1;2;3;37;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
1_2_3;P11;1;2;3;38;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_3;P12;1;2;3;39;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P13;1;2;3;40;1;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_3;P14;1;2;3;40;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P15;1;2;3;41;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
1_2_3;P16;1;2;3;42;1;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
1_2_3;P17;1;2;3;43;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_3;P18;1;2;3;43;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_3;P19;1;2;3;44;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_3;P20;1;2;3;45;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P21;1;2;3;46;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_3;P22;1;2;3;46;0;1;1;1;0;1;1;1;0;0;0;1;1;1;1;1;1
1_2_3;P23;1;2;3;47;0;1;1;1;0;1;1;0;1;1;0;1;1;1;1;1;1
1_2_3;P24;1;2;3;48;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_3;P25;1;2;3;49;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
1_2_3;P26;1;2;3;50;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P27;1;2;3;50;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
1_2_3;P28;1;2;3;51;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
1_2_3;P29;1;2;3;52;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
1_2_3;P30;1;2;3;53;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_3;P31;1;2;3;53;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P32;1;2;3;54;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
1_2_3;P33;1;2;3;55;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
1_2_3;P34;1;2;3;56;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
1_2_3;P35;1;2;3;56;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
1_2_3;P36;1;2;3;57;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P37;1;2;3;58;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
1_2_3;P38;1;2;3;59;1;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
1_2_3;P39;1;2;3;60;0;1;1;1;0;1;1;1;0;0;1;0;1;1;1;1;1
1_2_3;P40;1;2;3;60;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P41;1;2;3;61;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
1_2_3;P42;1;2;3;62;0;1;1;0;1;0;1;0;1;0;0;1;1;1;1;1;1
1_2_3;P43;1;2;3;63;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_3;P44;1;2;3;63;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_3;P45;1;2;3;64;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
1_2_3;P46;1;2;3;65;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
1_2_3;P47;1;2;3;66;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
1_2_3;P48;1;2;3;66;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
1_2_3;P49;1;2;3;67;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
1_2_3;P50;1;2;3;69;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_1;P1;2;2;1;30;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
2_2_1;P2;2;2;1;31;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_1;P3;2;2;1;32;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_1;P4;2;2;1;33;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_1;P5;2;2;1;33;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_2_1;P6;2;2;1;34;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_1;P7;2;2;1;35;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_1;P8;2;2;1;36;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
2_2_1;P9;2;2;1;36;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
2_2_1;P10;2;2;1;37;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
2_2_1;P11;2;2;1;38;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_1;P12;2;2;1;39;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_1;P13;2;2;1;40;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
2_2_1;P14;2;2;1;40;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
2_2_1;P15;2;2;1;41;1;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
2_2_1;P16;2;2;1;42;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_1;P17;2;2;1;43;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
2_2_1;P18;2;2;1;43;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
2_2_1;P19;2;2;1;44;1;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
2_2_1;P20;2;2;1;45;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
2_2_1;P21;2;2;1;46;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_1;P22;2;2;1;46;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_1;P23;2;2;1;47;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_1;P24;2;2;1;48;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
2_2_1;P25;2;2;1;49;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_1;P26;2;2;1;50;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
2_2_1;P27;2;2;1;50;0;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
2_2_1;P28;2;2;1;51;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
2_2_1;P29;2;2;1;52;1;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
2_2_1;P30;2;2;1;53;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1
2_2_1;P31;2;2;1;53;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_1;P32;2;2;1;54;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_1;P33;2;2;1;55;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
2_2_1;P34;2;2;1;56;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
2_2_1;P35;2;2;1;56;1;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_2_1;P36;2;2;1;57;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
2_2_1;P37;2;2;1;58;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
2_2_1;P38;2;2;1;59;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_1;P39;2;2;1;60;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
2_2_1;P40;2;2;1;60;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
2_2_1;P41;2;2;1;61;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_1;P42;2;2;1;62;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_2_1;P43;2;2;1;63;0;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1
2_2_1;P44;2;2;1;63;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_1;P45;2;2;1;64;1;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
2_2_1;P46;2;2;1;65;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
2_2_1;P47;2;2;1;66;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
2_2_1;P48;2;2;1;66;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_1;P49;2;2;1;67;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
2_2_1;P50;2;2;1;69;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_2;P1;2;2;2;30;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
2_2_2;P2;2;2;2;31;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_2;P3;2;2;2;32;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_2;P4;2;2;2;33;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_2;P5;2;2;2;33;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_2_2;P6;2;2;2;34;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_2;P7;2;2;2;35;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_2;P8;2;2;2;36;1;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
2_2_2;P9;2;2;2;36;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
2_2_2;P10;2;2;2;37;0;1;1;0;1;0;1;0;1;1;1;0;1;1;1;1;1
2_2_2;P11;2;2;2;38;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_2;P12;2;2;2;39;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_2;P13;2;2;2;40;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
2_2_2;P14;2;2;2;40;1;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
2_2_2;P15;2;2;2;41;0;1;1;1;0;1;1;0;1;1;1;0;0;0;1;1;1
2_2_2;P16;2;2;2;42;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_2;P17;2;2;2;43;0;1;1;0;1;0;1;0;1;1;1;0;0;0;1;1;1
2_2_2;P18;2;2;2;43;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
2_2_2;P19;2;2;2;44;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
2_2_2;P20;2;2;2;45;1;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
2_2_2;P21;2;2;2;46;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_2;P22;2;2;2;46;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_2;P23;2;2;2;47;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_2;P24;2;2;2;48;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
2_2_2;P25;2;2;2;49;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_2;P26;2;2;2;50;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
2_2_2;P27;2;2;2;50;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1
2_2_2;P28;2;2;2;51;0;1;1;0;1;0;1;1;0;0;0;1;1;1;1;1;1
2_2_2;P29;2;2;2;52;0;1;1;1;0;1;1;0;1;0;1;0;1;1;1;1;1
2_2_2;P30;2;2;2;53;0;1;1;1;0;1;1;0;1;1;1;0;1;1;1;1;1
2_2_2;P31;2;2;2;53;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_2;P32;2;2;2;54;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_2;P33;2;2;2;55;0;1;1;1;0;1;1;0;1;0;1;0;0;0;1;1;1
2_2_2;P34;2;2;2;56;0;1;1;1;0;1;1;0;1;1;0;1;0;0;1;1;1
2_2_2;P35;2;2;2;56;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_2_2;P36;2;2;2;57;0;1;1;0;1;0;1;1;0;0;0;1;0;0;1;1;1
2_2_2;P37;2;2;2;58;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
2_2_2;P38;2;2;2;59;0;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_2;P39;2;2;2;60;0;1;1;0;1;0;1;0;1;0;1;0;1;1;1;1;1
2_2_2;P40;2;2;2;60;0;1;1;0;1;0;1;0;1;0;1;0;0;0;1;1;1
2_2_2;P41;2;2;2;61;0;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_2;P42;2;2;2;62;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_2_2;P43;2;2;2;63;1;1;1;0;1;0;1;0;1;1;0;1;1;1;1;1;1
2_2_2;P44;2;2;2;63;1;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_2;P45;2;2;2;64;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
2_2_2;P46;2;2;2;65;0;1;1;0;1;0;1;1;0;1;0;1;0;0;1;1;1
2_2_2;P47;2;2;2;66;0;1;1;0;1;0;1;0;1;0;0;1;0;0;1;1;1
2_2_2;P48;2;2;2;66;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_2;P49;2;2;2;67;0;1;1;1;0;1;1;1;0;0;1;0;0;0;1;1;1
2_2_2;P50;2;2;2;69;0;1;1;1;0;1;1;0;1;0;0;1;0;0;1;1;1
2_2_3;P1;2;2;3;30;0;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1
2_2_3;P2;2;2;3;31;1;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_3;P3;2;2;3;32;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_3;P4;2;2;3;33;0;1;1;0;1;0;1;1;0;0;1;0;0;0;1;1;1
2_2_3;P5;2;2;3;33;0;1;1;1;0;1;1;1;0;1;0;1;0;0;1;1;1
2_2_3;P6;2;2;3;34;1;1;1;0;1;0;1;0;1;1;0;1;0;0;1;1;1
2_2_3;P7;2;2;3;35;1;1;1;0;1;0;1;1;0;1;1;0;0;0;1;1;1
2_2_3;P8;2;2;3;36;0;1;1;1;0;1;1;1;0;0;0;1;0;0;1;1;1
2_2_3;P9;2;2;3;36;0;1;1;1;0;1;1;1;0;1;1;0;0;0;1;1;1
